progress,duration_in_seconds,finished,ic,ViS01,ViS02,ViS03,ViS04,ViS05,ViS06,ViS07,ViS08,ViS09,ViS10,ViS11,ViS12,ViS13,ViS14,ViS15,ViS16,ViS17,ViS18,ViS19,ViS20,ViS21,ViS22,ViS23,ViS24,ViS25,ViS26,ViS27,ViS28,ViS29,ViS30,ViS31,ViS32,ViS33,ViS34,ViS35,ViS36,SRS01,SRS02,SRS03,SRS04,SRS05,SRS06,SRS07,SRS08,SRS09,SRS10,SRS11,age,gender_identity,gender_lived,race_ethnicity,religious_affil,religious_serv,political_ideology,political_affiliation,education,sci_values,conclusion,pid,SRS_sum,disclosure,gender,pref,part_values,shared_values,METI01,METI02,METI03,METI04,METI05,METI06,METI07,METI08,METI09,METI10,METI11,METI12,METI13,METI14,meti_mean,meti_competence,meti_integrity,meti_benevolence
100,1347,1,1,4,4,4,4,4,2,4,1,4,3,4,2,1,1,3,4,2,NA,1,2,1,2,4,2,4,2,1,2,4,2,4,2,2,2,2,4,0,1,1,0,1,1,1,1,1,1,1,61,Woman/Female,Woman/Female,5,6,4,6,2,3,public health,does not cause harm,2a8b582529186bc7ba4a26e1ac9d9f94a38c55d3ae0e1dbc98851640,0.8181818181818182,FALSE,Woman/Female.Woman/Female,1,economic growth,FALSE,5,6,7,5,7,6,6,4,4,4,4,4,4,4,5,6,4.5,4
100,621,1,1,4,4,2,2,4,2,4,2,2,4,2,2,2,2,4,4,1,4,2,2,2,2,4,3,4,4,3,4,4,5,3,5,2,3,2,4,1,1,0,0,1,0,1,1,1,1,1,52,Man/Male,Man/Male,5,7,1,3,1,3,economic growth,causes harm,2109631b8f0cd2bcf1d05c23d27f16ffb69c44835649b28380ad86ae,0.7272727272727273,FALSE,Man/Male.Man/Male,4,public health,FALSE,7,6,7,7,7,7,6,6,7,7,6,7,6,7,6.642857142857143,6.833333333333333,6.5,6.5
100,1004,1,1,3,3,2,3,5,3,4,1,3,3,4,4,1,4,2,1,2,2,4,4,1,4,4,2,3,3,2,3,3,2,5,4,5,3,2,4,1,1,1,0,1,1,1,1,1,1,1,51,Man/Male,Man/Male,2,7,1,6,3,3,economic growth,causes harm,bf9ed1a22f9ceae5e381d994f2735027cfe20cbea833ab1c91fbbcb4,0.9090909090909091,TRUE,Man/Male.Man/Male,2,economic growth,TRUE,4,5,5,4,5,5,4,4,2,4,3,1,2,2,3.5714285714285716,4.666666666666667,3.5,2
100,650,1,1,4,2,2,3,3,1,3,2,3,3,2,2,2,2,4,3,3,3,3,2,3,2,2,2,2,3,2,3,3,3,2,3,3,3,2,3,1,1,1,1,1,1,0,1,1,1,1,50,Man/Male,Man/Male,5,8,5,4,3,3,economic growth,causes harm,67825acca1a37ba5e31238cc6312fc1ea37a2ee3c6cf828b707112cd,0.9090909090909091,TRUE,Man/Male.Man/Male,2,economic growth,TRUE,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
100,1128,1,1,5,1,1,5,5,1,3,2,5,1,5,5,1,1,4,5,5,1,4,5,1,1,5,1,5,2,2,4,3,4,5,1,5,1,1,5,0,1,1,1,1,1,1,1,1,0,1,48,Man/Male,Man/Male,5,6,2,7,2,3,economic growth,causes harm,66d943b34408f08c9d79e9f170b014c18acf5a1ac29e190c5cae841a,0.8181818181818182,FALSE,Man/Male.Man/Male,1,economic growth,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,1367,1,1,4,2,2,5,5,2,4,1,2,1,2,4,1,2,3,4,2,2,2,2,2,1,4,2,5,3,2,3,3,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,55,Man/Male,Man/Male,5,7,1,5,2,2,economic growth,does not cause harm,8e073ec94808d85f08f92a7bcd82be3e7fab8892d43ddd11ae9ec8de,1,TRUE,Man/Male.Man/Male,4,public health,FALSE,5,6,6,6,7,6,6,4,5,4,5,5,5,5,5.357142857142857,6,4.75,5
100,627,1,1,4,5,5,2,4,5,2,1,1,4,1,5,1,3,4,4,2,3,1,2,2,1,4,2,4,4,4,4,3,4,2,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,0,62,Woman/Female,Woman/Female,5,7,1,2,1,2,economic growth,does not cause harm,ef192a1c692d97849ba7fc3de0ce13c4ea2f9a0032923f9f4e2b31f7,0.9090909090909091,FALSE,Woman/Female.Woman/Female,2,economic growth,TRUE,4,5,5,4,5,4,6,4,4,3,4,3,3,3,4.071428571428571,4.5,4.25,3.25
100,821,1,1,4,4,4,2,4,5,4,2,2,3,3,4,2,2,4,2,2,4,2,4,4,3,2,2,4,5,3,4,3,2,3,4,2,4,2,4,1,1,1,1,1,0,1,0,1,1,0,51,Man/Male,Man/Male,5,7,1,3,3,2,economic growth,does not cause harm,3f1a8042f24e01f965480aeed0451ece9091f21c3809ac74e921d083,0.7272727272727273,TRUE,Man/Male.Man/Male,4,public health,FALSE,3,5,5,2,4,5,3,2,3,4,2,3,2,3,3.2857142857142856,4,3,2.5
100,708,1,1,4,2,2,3,4,2,4,2,2,2,2,4,2,1,3,3,3,4,2,3,2,2,4,2,4,4,4,3,3,5,4,4,2,4,2,5,0,1,1,0,1,1,1,1,1,0,0,60,Woman/Female,Woman/Female,5,6,5,2,1,3,public health,does not cause harm,1858d96a3dbb76c2dbc2669b5bfd9593cf0204e969ab9060b236e1f4,0.6363636363636364,FALSE,Woman/Female.Woman/Female,3,public health,TRUE,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4.214285714285714,4.5,4,4
100,1013,1,1,2,4,2,4,5,4,4,2,2,3,4,5,1,4,2,4,4,4,4,5,4,4,4,4,2,4,3,4,3,3,2,2,3,4,5,5,1,0,1,1,1,1,0,1,1,0,0,46,Man/Male,Man/Male,2,3,5,4,3,3,public health,causes harm,5905ef9af23c31d75b0bb8b140bee95bcc43328103d4cc2108c45c0b,0.6363636363636364,TRUE,Man/Male.Man/Male,1,economic growth,FALSE,5,4,4,6,5,4,7,6,5,6,7,6,6,6,5.5,4.666666666666667,6,6.25
100,789,1,1,4,4,3,2,3,3,3,2,2,3,2,2,2,3,2,3,2,3,4,4,2,2,3,3,2,4,2,4,3,3,4,3,3,3,2,2,0,0,1,1,0,1,1,0,1,0,0,62,Man/Male,Man/Male,5,9,1,4,3,2,public health,causes harm,07a51963280891375f51930995b9c1e6fe195d5cc92e8039857aaadc,0.45454545454545453,TRUE,Man/Male.Man/Male,4,public health,TRUE,7,7,7,6,7,7,6,6,7,6,6,6,7,2,6.214285714285714,6.833333333333333,6.25,5.25
100,767,1,1,4,2,1,3,4,1,2,1,1,2,3,2,1,2,4,2,2,3,2,2,2,2,2,1,3,2,2,3,4,3,2,1,1,3,2,1,0,1,1,1,1,1,1,1,1,1,0,55,Man/Male,Man/Male,5,6,4,5,2,3,public health,does not cause harm,aa4b784a76b9aef0c8c54ca95d9213f6446abd777a3d86d6aec76a7e,0.8181818181818182,TRUE,Man/Male.Man/Male,2,economic growth,FALSE,7,7,7,5,7,7,6,6,5,5,4,5,5,4,5.714285714285714,6.666666666666667,5.5,4.5
100,878,1,1,4,4,4,2,2,4,2,2,2,2,2,1,2,2,2,3,2,2,2,4,2,2,1,4,4,4,1,4,4,4,4,2,2,4,2,3,1,0,1,0,0,1,1,0,1,0,0,33,Woman/Female,Woman/Female,3,8,4,5,3,2,public health,does not cause harm,ba98c3d6e937aae1ee9250035af2f4a99ba615fc9bf040fc230ace46,0.45454545454545453,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,5,5,5,5,4,5,5,4,4,4,5,5,4,5,4.642857142857143,4.833333333333333,4.25,4.75
100,823,1,1,5,4,2,4,4,4,2,1,2,4,2,5,1,1,3,4,5,3,2,3,2,1,2,1,5,5,5,1,4,2,1,4,1,4,1,4,1,0,1,0,1,1,1,1,1,0,0,49,Man/Male,Man/Male,5,7,1,2,1,2,economic growth,causes harm,019d67d5f9515b9d9c9d63d7d6b79a40d1d9dd4f26898fd1e5dce602,0.6363636363636364,TRUE,Man/Male.Man/Male,4,public health,FALSE,7,7,7,7,7,7,7,7,7,7,6,5,6,6,6.642857142857143,7,7,5.75
100,871,1,1,4,5,2,2,4,2,4,2,2,3,4,2,2,2,2,4,3,4,3,2,2,2,4,4,3,4,2,2,5,4,4,2,1,4,2,2,1,0,0,1,1,1,0,0,0,0,1,69,Woman/Female,Woman/Female,5,2,2,2,1,2,economic growth,does not cause harm,875eeeb28c1fb826e549d431d5c4e68c2c0a93e1d6a1f35b9870da88,0.45454545454545453,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,1148,1,1,5,2,4,4,5,3,5,1,4,2,4,4,1,4,1,4,2,5,3,5,1,2,1,1,3,3,2,4,4,4,4,3,5,3,2,2,1,0,1,1,1,1,0,1,1,1,1,59,Man/Male,Man/Male,5,6,5,5,3,2,economic growth,does not cause harm,376bd1c6c39124b4c3eef97c17ec26754cfc60d9e26e226b59b1797e,0.8181818181818182,TRUE,Man/Male.Man/Male,3,public health,FALSE,7,7,7,2,7,7,7,1,1,2,1,1,1,2,3.7857142857142856,6.166666666666667,2.75,1.25
100,630,1,1,4,2,2,2,4,4,2,2,2,2,2,4,1,1,4,4,3,4,2,2,2,1,4,2,4,4,2,4,3,4,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,59,Man/Male,Man/Male,5,7,1,3,1,3,public health,causes harm,ceb54dfa349aa15eb5988d4accbc7509f56f6b636123f7fef5b7d993,1,TRUE,Man/Male.Man/Male,3,public health,TRUE,4,5,6,5,6,4,6,5,5,5,6,6,7,7,5.5,5,5.25,6.5
100,1103,1,1,4,4,2,2,3,4,4,2,2,4,2,3,2,2,3,3,2,2,2,4,3,3,4,3,4,4,4,2,4,2,4,4,2,4,4,4,1,1,1,0,1,0,1,1,1,0,0,75,Man/Male,Man/Male,5,7,1,2,1,2,public health,does not cause harm,32354fcd0d40c4d5374af691f36cadd759a62585d231d903d1141198,0.6363636363636364,FALSE,Man/Male.Man/Male,4,public health,TRUE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,865,1,1,1,4,4,1,3,2,4,2,1,1,1,4,1,2,3,1,3,2,1,4,2,1,4,4,3,4,4,1,4,4,4,4,1,3,2,5,0,1,1,1,1,1,0,1,1,0,0,64,Woman/Female,Woman/Female,5,7,1,1,1,2,economic growth,causes harm,47467aef24533cc84ca36888cebcfcb1eb809f368e6bcddd90e39643,0.6363636363636364,FALSE,Woman/Female.Woman/Female,3,public health,FALSE,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
100,542,1,1,5,5,2,2,4,3,3,5,2,4,1,2,4,3,2,4,3,2,3,4,2,2,3,2,4,4,3,4,2,3,4,4,2,4,2,5,0,0,0,1,1,1,0,1,1,1,0,40,Man/Male,Man/Male,2,7,1,1,1,3,public health,does not cause harm,5817c307e2aa51d7293705ede4c01e3f877a1cf379f6365fef69ac37,0.5454545454545454,TRUE,Man/Male.Man/Male,3,public health,TRUE,4,4,4,4,5,5,5,4,4,5,4,4,4,5,4.357142857142857,4.333333333333333,4.5,4.25
100,795,1,1,4,2,4,4,4,3,3,2,3,1,1,5,2,2,2,3,3,2,3,4,3,2,3,2,3,4,2,2,3,3,4,4,3,4,2,5,1,1,1,0,1,1,0,1,1,1,1,62,Woman/Female,Woman/Female,5,7,1,1,3,2,economic growth,causes harm,945093f7d37ecde454fdd572b4591623c9d615c98c34e46a933555e1,0.8181818181818182,TRUE,Woman/Female.Woman/Female,3,public health,FALSE,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4.142857142857143,4.333333333333333,4,4
100,1665,1,1,4,4,2,2,5,4,4,1,1,5,4,5,1,2,3,1,2,3,2,5,1,2,5,2,4,5,2,4,4,5,4,NA,2,4,2,4,1,0,1,0,1,1,0,0,1,0,0,49,Man/Male,Man/Male,3,6,7,2,1,3,economic growth,causes harm,210f713bbcb52b02e5fc59d47f773a0322300024a576e1811b91c3ad,0.45454545454545453,FALSE,Man/Male.Man/Male,4,public health,FALSE,7,7,7,7,7,7,7,7,7,6,5,7,7,5,6.642857142857143,7,6.75,6
100,1046,1,1,4,4,4,3,4,2,4,2,3,3,4,4,2,2,3,4,3,4,2,3,2,4,4,4,3,4,4,3,4,4,3,4,3,3,3,4,1,0,1,1,0,0,0,0,0,0,0,51,Man/Male,Man/Male,5,6,2,4,3,2,public health,does not cause harm,f83ef0f0118209fa608f93c1b04507346def6a147b23ffe156f58296,0.2727272727272727,TRUE,Man/Male.Man/Male,4,public health,TRUE,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4.214285714285714,4.5,4,4
100,626,1,1,4,2,2,2,3,3,2,2,2,2,3,4,1,2,4,2,4,4,2,3,2,3,3,2,4,4,2,4,3,4,2,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,68,Man/Male,Man/Male,5,7,1,2,1,3,public health,causes harm,e889db2bc035e60c04a8fa9cdddb67e1429c53b62c913503596fffba,1,FALSE,Man/Male.Man/Male,4,public health,TRUE,4,4,4,6,6,6,6,6,6,5,4,4,6,6,5.214285714285714,5,5.75,5
100,734,1,1,5,5,5,2,4,5,4,1,1,2,1,4,1,2,4,4,1,4,2,1,2,1,4,1,5,5,5,4,5,5,2,5,2,4,1,2,1,0,1,1,1,1,1,1,0,1,0,51,Man/Male,Man/Male,5,7,1,1,1,3,economic growth,causes harm,c5d16050fedb388970e1bc660c5ffb007756a87697cf5ef8821fd3df,0.7272727272727273,TRUE,Man/Male.Man/Male,4,public health,FALSE,7,6,6,6,6,6,7,7,6,7,5,5,6,3,5.928571428571429,6.166666666666667,6.75,4.75
100,1219,1,1,5,4,4,3,4,2,4,2,3,3,3,4,2,2,2,2,3,2,2,3,2,2,4,3,4,4,2,4,4,4,4,2,2,2,4,4,1,0,0,0,1,1,1,1,1,0,0,71,Woman/Female,Woman/Female,5,6,1,3,1,3,economic growth,does not cause harm,6ab2dfb310bb3d7575cf96c612280c9a33827e4fd685d674d7cb349c,0.5454545454545454,FALSE,Woman/Female.Woman/Female,3,public health,FALSE,5,5,6,6,6,5,4,4,4,5,4,5,5,4,4.857142857142857,5.5,4.25,4.5
100,657,1,1,4,2,2,4,3,2,2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,0,1,1,1,0,1,0,0,1,0,1,71,Woman/Female,Woman/Female,5,2,5,6,1,3,public health,causes harm,769a351acb151e101cbc8acdba5ba4e42b946ccc845004d4b66f05fe,0.5454545454545454,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,4,5,5,5,6,5,4,5,5,5,5,5,5,5,4.928571428571429,5,4.75,5
100,1717,1,1,4,2,4,5,5,2,4,2,4,2,4,4,2,2,4,4,4,5,2,4,2,2,5,2,4,4,2,4,4,2,5,2,4,2,2,4,0,1,1,1,1,1,1,1,0,1,0,67,Woman/Female,Woman/Female,5,"6,8",1,NA,3,2,economic growth,does not cause harm,6b423b0029bdb9bf8dc6478ab8dcd838c53bea99070711fce397b0f6,0.7272727272727273,TRUE,Woman/Female.Woman/Female,1,economic growth,TRUE,4,5,4,4,4,4,3,3,4,4,4,4,4,4,3.9285714285714284,4.166666666666667,3.5,4
100,646,1,1,5,4,2,3,5,4,3,1,1,4,2,NA,1,2,3,2,2,4,2,5,2,1,4,3,4,2,1,2,4,3,2,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,58,Woman/Female,Woman/Female,5,2,2,5,3,2,economic growth,does not cause harm,4ee39b73b2b7a890cb56c00500df5e85aec669d1ef64e77117c57000,1,FALSE,Woman/Female.Woman/Female,4,public health,FALSE,4,4,5,4,7,5,6,4,4,4,4,4,4,4,4.5,4.833333333333333,4.5,4
100,648,1,1,3,4,4,3,4,3,4,1,3,3,3,3,1,3,3,3,3,3,1,1,2,2,3,3,3,3,3,1,4,3,4,3,2,1,2,5,1,1,1,1,1,1,1,1,1,1,1,64,Man/Male,Man/Male,5,7,1,4,3,3,economic growth,causes harm,f4f1dd607aab5ec8901cc1a82d131c7326fb05ad5afa80c5672945e8,1,TRUE,Man/Male.Man/Male,3,public health,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,999,1,1,3,3,3,3,3,2,2,2,2,2,4,2,2,2,3,3,3,5,2,4,3,2,3,2,2,3,1,4,3,3,2,2,3,3,2,4,0,0,1,0,1,1,0,0,0,0,0,67,Woman/Female,Woman/Female,5,6,5,4,1,2,economic growth,does not cause harm,872aa3135bf3683683dae577101d2f18447bb52b1df55a8ff7e1e7be,0.2727272727272727,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,4,5,5,4,5,5,4,3,4,4,4,3,4,3,4.071428571428571,4.666666666666667,3.75,3.5
100,378,1,1,5,4,4,4,5,1,2,2,2,3,4,4,1,2,3,4,3,4,2,4,2,1,3,2,3,3,1,3,4,3,3,3,3,4,2,3,1,1,1,1,1,1,1,1,1,1,1,38,Woman/Female,Woman/Female,2,7,1,5,3,3,economic growth,causes harm,4dd7c1e6cb38ef1bc655176d8b79dab53d131b756cf8431f3f072ad4,1,FALSE,Woman/Female.Woman/Female,3,public health,FALSE,5,4,5,5,4,4,5,4,4,4,4,5,4,5,4.428571428571429,4.5,4.25,4.5
100,1078,1,1,3,3,3,5,5,5,3,3,4,2,3,4,1,5,1,2,1,3,3,4,1,1,3,3,1,2,1,3,4,5,4,3,5,3,3,4,0,1,1,1,1,1,1,1,1,1,0,64,Woman/Female,Woman/Female,3,7,1,1,1,2,economic growth,causes harm,c10138421e568801d1e723e1c3d9138c6dc1294a0d9c427c07e1c1d2,0.8181818181818182,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,4,3,6,4,4,4,4,4,4,4,4,4,4,4,4.071428571428571,4.166666666666667,4,4
100,1115,1,1,2,4,2,3,4,3,3,3,3,1,4,4,2,2,4,4,2,4,3,3,2,3,3,3,2,2,2,3,2,3,3,4,3,3,4,4,0,0,1,1,0,1,1,0,1,0,0,61,Woman/Female,Woman/Female,5,6,1,2,1,2,public health,does not cause harm,742e0daf3741375a684f548fdb609b12a5d76561a34bd7a27722210d,0.45454545454545453,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,3,4,4,4,4,3,4,3,4,3,3,3,3,3,3.4285714285714284,3.6666666666666665,3.5,3
100,1124,1,1,4,3,3,2,3,2,3,2,2,2,4,2,2,3,4,4,3,3,4,4,3,2,4,3,4,3,2,2,3,2,3,3,2,2,2,3,0,1,1,0,1,1,1,1,1,1,0,61,Woman/Female,Woman/Female,5,2,2,2,1,2,economic growth,does not cause harm,68e7b18d465e55b8813826b0d4b948e0df43d4e04722b0ff55936e05,0.7272727272727273,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,6,6,5,5,6,6,4,4,4,6,6,6,6,5,5.357142857142857,5.666666666666667,4.5,5.75
100,841,1,1,1,5,2,1,1,1,2,1,1,2,4,5,3,4,3,5,1,5,5,1,1,3,5,3,5,1,2,1,3,4,4,2,5,3,1,3,0,1,1,0,0,0,0,0,1,0,0,34,Woman/Female,Woman/Female,3,7,1,1,3,3,public health,causes harm,e90878b4c2faa164381fbd7cb9b4f0c0f374c77ece06cfe0e8e6ba25,0.2727272727272727,FALSE,Woman/Female.Woman/Female,4,public health,TRUE,1,3,4,1,1,2,1,3,4,2,4,4,3,4,2.642857142857143,2,2.5,3.75
100,1689,1,1,5,2,2,2,3,2,2,2,2,3,2,3,2,3,2,2,1,4,2,2,4,2,1,3,4,4,2,2,4,2,4,4,2,2,3,3,1,1,1,0,0,1,0,1,1,0,1,63,Woman/Female,Woman/Female,5,2,5,2,1,3,economic growth,does not cause harm,3d2b5de8f8f58d13e68e4a1f17bae9169ad45f929f7d5a1baef6eabc,0.6363636363636364,FALSE,Woman/Female.Woman/Female,4,public health,FALSE,4,4,4,5,4,3,2,3,3,3,2,3,3,4,3.357142857142857,4,2.75,3
100,998,1,1,4,3,2,1,3,2,2,1,2,2,2,2,2,2,4,4,2,2,2,2,2,2,4,4,3,4,2,2,4,3,4,2,2,4,2,2,0,1,1,1,1,1,1,1,1,1,1,83,Man/Male,Man/Male,5,6,5,5,3,3,public health,does not cause harm,33488ba9c309b1ac0db74a9d309c040f84e8087543fda4252225f34c,0.9090909090909091,TRUE,Man/Male.Man/Male,4,public health,TRUE,6,6,6,7,6,6,6,6,6,5,5,6,6,6,5.928571428571429,6.166666666666667,5.75,5.75
100,1101,1,1,5,4,3,4,4,4,3,2,3,5,2,5,1,4,4,2,2,4,2,4,1,2,2,2,4,4,2,4,5,4,2,4,1,4,2,2,1,1,1,1,1,1,1,1,1,0,1,58,Woman/Female,Woman/Female,5,6,2,1,1,3,public health,causes harm,250871473ca7eff062ccd5e9a64ff171c6e99762450f5950ad95521f,0.9090909090909091,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,6,7,7,7,6,6,7,7,5,6,7,7,7,7,6.571428571428571,6.5,6.25,7
100,776,1,1,4,4,4,4,4,2,4,2,4,2,4,4,1,4,2,4,2,4,4,4,2,4,4,2,2,4,1,3,2,2,2,2,4,2,4,5,0,1,1,1,1,1,0,1,1,0,1,55,Man/Male,Man/Male,2,6,6,5,2,3,public health,does not cause harm,52fca0a8045a0cb9fc0e8af814a965e6febf8e6df8871460fe40bbc1,0.7272727272727273,TRUE,Man/Male.Man/Male,4,public health,TRUE,1,1,1,3,4,1,2,1,1,1,1,1,1,1,1.4285714285714286,1.8333333333333333,1.25,1
100,639,1,1,5,4,2,4,4,4,2,2,2,2,2,4,2,2,4,3,3,2,1,5,2,1,4,4,5,5,2,4,4,2,3,5,1,4,2,4,1,1,0,1,1,1,1,1,1,1,0,73,Man/Male,Woman/Female,5,6,6,2,1,3,economic growth,causes harm,dcfbeeb9c4cef985da0b6e9d7605173cee210bf2ae01569c54888324,0.8181818181818182,TRUE,Man/Male.Woman/Female,4,public health,FALSE,5,6,7,6,5,5,5,5,5,4,5,5,5,5,5.214285714285714,5.666666666666667,4.75,5
100,602,1,1,4,2,2,5,5,3,4,1,4,4,3,3,1,4,2,4,2,4,3,3,2,2,2,1,2,1,2,4,3,2,3,2,4,2,2,4,1,0,1,0,1,1,1,0,0,1,0,69,Man/Male,Man/Male,5,7,1,6,3,2,economic growth,does not cause harm,dcdbef99184d6cac2fef0d59a8671b7aa6d29e8a344e7f5d9970946f,0.5454545454545454,TRUE,Man/Male.Man/Male,NA,NA,NA,1,4,4,1,5,2,1,1,1,1,1,1,1,1,1.7857142857142858,2.8333333333333335,1,1
100,817,1,1,4,2,2,2,4,4,2,2,2,2,4,3,2,2,4,4,2,2,2,5,2,2,2,2,2,NA,4,3,2,3,4,5,2,4,4,5,0,0,1,1,1,1,1,1,1,0,0,70,Woman/Female,Woman/Female,5,6,1,2,1,2,public health,causes harm,bdbd11fc449a7d00101f933a8b6b83a4528e26f0b37924e0baaf655c,0.6363636363636364,TRUE,Woman/Female.Woman/Female,3,public health,TRUE,6,6,4,4,4,4,6,7,5,7,6,6,7,6,5.571428571428571,4.666666666666667,6.25,6.25
100,1292,1,1,5,4,2,2,5,4,2,2,2,4,2,4,1,1,5,4,3,3,2,2,2,1,3,2,4,5,4,3,4,4,1,4,1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,72,Man/Male,Man/Male,5,7,1,3,3,3,public health,does not cause harm,5807c0812cda12697b456678303d0b9b0f9fd332610ba8242ab3e1fc,1,FALSE,Man/Male.Man/Male,3,public health,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,900,1,1,4,4,3,2,5,4,2,2,1,2,1,4,1,2,2,3,3,2,1,3,2,2,3,3,4,4,2,3,2,2,4,4,1,4,2,4,0,1,1,1,1,0,1,1,0,0,1,61,Woman/Female,Woman/Female,5,2,1,1,1,3,public health,does not cause harm,a4d5fc07b082403131bc28f7bd54e64d6406b4bbed399c55ae5647ec,0.6363636363636364,TRUE,Woman/Female.Woman/Female,4,public health,TRUE,3,6,6,3,5,4,6,3,4,4,4,3,3,4,4.142857142857143,4.5,4.25,3.5
100,1734,1,1,5,5,3,1,4,2,3,2,1,4,2,4,1,2,3,1,3,3,2,5,4,3,5,5,5,5,4,2,4,4,2,NA,2,5,4,5,0,0,1,1,1,1,1,0,0,1,0,42,Man/Male,Man/Male,3,7,1,4,3,2,economic growth,causes harm,e0cc31bc30c38dc71ed262b61040b7af2182c9c89c8a12a35cbf7481,0.5454545454545454,FALSE,Man/Male.Man/Male,1,economic growth,TRUE,6,6,7,6,6,6,6,6,4,4,4,6,6,6,5.642857142857143,6.166666666666667,5,5.5
100,1148,1,1,4,4,2,4,5,2,3,1,1,4,4,2,2,2,4,4,1,4,2,2,2,2,3,1,3,2,2,4,4,3,2,2,4,2,3,2,0,1,1,1,1,0,0,1,1,1,0,61,Woman/Female,Woman/Female,5,6,2,6,2,3,public health,causes harm,693e041ffb4700c55a79b2ff2aa0ff44e9b94caedead9b591b5bed8b,0.6363636363636364,FALSE,Woman/Female.Woman/Female,2,economic growth,FALSE,6,6,6,6,6,6,6,6,6,5,5,5,6,5,5.714285714285714,6,5.75,5.25
100,1253,1,1,5,5,4,2,4,4,3,2,2,3,2,3,1,2,2,3,3,5,1,4,2,2,5,2,4,4,2,4,4,5,2,4,2,4,1,4,1,1,0,1,1,0,0,0,1,0,0,63,Man/Male,Man/Male,3,7,1,2,1,3,public health,causes harm,d88963af8f342de02bd0a4a66268e3d3afa80276ceec9dd8b6304672,0.45454545454545453,TRUE,Man/Male.Man/Male,4,public health,TRUE,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
100,923,1,1,4,2,3,3,3,3,3,2,3,3,2,3,2,3,4,4,3,4,3,4,3,3,4,3,4,4,2,3,3,3,4,4,2,4,2,4,1,1,1,0,0,1,1,1,1,0,0,50,Man/Male,Man/Male,3,7,1,4,3,2,economic growth,does not cause harm,3e4161ab75d8f8b9cadeaf237f80cbfe78d181d751c0519ded67e03b,0.6363636363636364,TRUE,Man/Male.Man/Male,4,public health,FALSE,5,5,5,6,4,4,4,4,4,4,4,4,4,4,4.357142857142857,4.833333333333333,4,4
100,935,1,1,4,4,2,1,4,3,2,2,1,4,2,5,1,1,2,2,1,5,1,3,2,1,1,4,5,5,2,1,3,2,3,5,1,5,1,4,1,1,1,0,1,1,1,1,1,0,1,69,Woman/Female,Woman/Female,5,7,1,1,1,3,economic growth,causes harm,209289d8a77428eebb37db5f1e4a8307b170721d2c219605e5691da6,0.8181818181818182,TRUE,Woman/Female.Woman/Female,4,public health,FALSE,6,6,6,6,7,7,7,7,7,7,7,7,7,6,6.642857142857143,6.333333333333333,7,6.75
100,765,1,1,3,4,2,2,4,2,3,2,2,4,4,4,1,2,4,2,3,4,2,3,3,2,3,3,4,4,2,3,4,3,3,5,2,4,2,NA,0,1,1,1,1,1,1,1,1,1,1,65,Man/Male,Man/Male,5,6,2,3,1,2,economic growth,does not cause harm,c7feac4da2c5738a27335b36958c21b06652d8132fbce3af1bece81d,0.9090909090909091,FALSE,Man/Male.Man/Male,4,public health,FALSE,6,6,7,7,7,7,6,6,6,7,6,7,7,6,6.5,6.666666666666667,6.25,6.5
100,979,1,1,4,3,3,3,5,2,3,2,2,5,1,3,1,2,4,2,2,4,3,2,2,2,2,4,2,4,1,5,5,5,3,4,2,2,5,2,1,0,1,0,1,1,1,1,1,0,0,60,Woman/Female,Woman/Female,5,8,2,1,4,3,public health,causes harm,fe830267533009b2f111bfaed39c34192c7662e6ec6e617378f60923,0.6363636363636364,FALSE,Woman/Female.Woman/Female,4,public health,TRUE,7,7,7,7,7,7,7,6,5,4,4,6,7,4,6.071428571428571,7,5.5,5.25
